"","X","condition","dataset","sample","TNR","dbl_exp","dbl_act"
"1772",1952,"Scrublet","LARRY","LK_d6_1_2",0.949509116409537,0.08,0.08
"1773",1953,"Scrublet","LARRY","LK_d6_1_2",0.950911640953717,0.1,0.08
"1774",1954,"Scrublet","LARRY","LK_d6_1_2",0.952314165497896,0.15,0.08
"1775",1955,"Scrublet","LARRY","LK_d6_1_2",0.950561009817672,0.2,0.08
"1776",1956,"Scrublet","LARRY","LK_d6_1_2",0.951963534361851,0.25,0.08
"1777",1957,"Scrublet","LARRY","LK_d6_2_1",0.953894516241705,0.05,0.08
"1778",1958,"Scrublet","LARRY","LK_d6_2_1",0.953195948305973,0.08,0.08
"1779",1959,"Scrublet","LARRY","LK_d6_2_1",0.951100244498778,0.1,0.08
"1780",1960,"Scrublet","LARRY","LK_d6_2_1",0.951798812434509,0.15,0.08
"1781",1961,"Scrublet","LARRY","LK_d6_2_1",0.953545232273839,0.2,0.08
"1782",1962,"Scrublet","LARRY","LK_d6_2_1",0.951100244498778,0.25,0.08
"1783",1963,"Scrublet","LARRY","LK_d6_2_2",0.956691515796947,0.05,0.08
"1784",1964,"Scrublet","LARRY","LK_d6_2_2",0.957756478523252,0.08,0.08
"1785",1965,"Scrublet","LARRY","LK_d6_2_2",0.957401490947817,0.1,0.08
"1786",1966,"Scrublet","LARRY","LK_d6_2_2",0.957046503372382,0.15,0.08
"1787",1967,"Scrublet","LARRY","LK_d6_2_2",0.957756478523252,0.2,0.08
"1788",1968,"Scrublet","LARRY","LK_d6_2_2",0.956336528221512,0.25,0.08
"1789",1969,"Scrublet","LARRY","d2_1",0.937888198757764,0.05,0.08
"1790",1970,"Scrublet","LARRY","d2_1",0.953416149068323,0.08,0.08
"1791",1971,"Scrublet","LARRY","d2_1",0.940993788819876,0.1,0.08
"1792",1972,"Scrublet","LARRY","d2_1",0.947204968944099,0.15,0.08
"1793",1973,"Scrublet","LARRY","d2_1",0.947204968944099,0.2,0.08
"1794",1974,"Scrublet","LARRY","d2_1",0.956521739130435,0.25,0.08
"1795",1975,"Scrublet","LARRY","d2_2",0.945080091533181,0.05,0.08
"1796",1976,"Scrublet","LARRY","d2_2",0.94279176201373,0.08,0.08
"1797",1977,"Scrublet","LARRY","d2_2",0.945080091533181,0.1,0.08
"1798",1978,"Scrublet","LARRY","d2_2",0.947368421052632,0.15,0.08
"1799",1979,"Scrublet","LARRY","d2_2",0.938215102974828,0.2,0.08
"1800",1980,"Scrublet","LARRY","d2_2",0.945080091533181,0.25,0.08
"1801",1981,"Scrublet","LARRY","d2_3",0.946629213483146,0.05,0.08
"1802",1982,"Scrublet","LARRY","d2_3",0.955056179775281,0.08,0.08
"1803",1983,"Scrublet","LARRY","d2_3",0.946629213483146,0.1,0.08
"1804",1984,"Scrublet","LARRY","d2_3",0.943820224719101,0.15,0.08
"1805",1985,"Scrublet","LARRY","d2_3",0.941011235955056,0.2,0.08
"1806",1986,"Scrublet","LARRY","d2_3",0.946629213483146,0.25,0.08
"1807",1987,"Scrublet","LARRY","d4_L_1",0.962053571428571,0.05,0.08
"1808",1988,"Scrublet","LARRY","d4_L_1",0.953125,0.08,0.08
"1809",1989,"Scrublet","LARRY","d4_L_1",0.955357142857143,0.1,0.08
"1810",1990,"Scrublet","LARRY","d4_L_1",0.955357142857143,0.15,0.08
"1811",1991,"Scrublet","LARRY","d4_L_1",0.955357142857143,0.2,0.08
"1812",1992,"Scrublet","LARRY","d4_L_1",0.953125,0.25,0.08
"1813",1993,"Scrublet","LARRY","d4_L_2",0.949044585987261,0.05,0.08
"1814",1994,"Scrublet","LARRY","d4_L_2",0.94692144373673,0.08,0.08
"1815",1995,"Scrublet","LARRY","d4_L_2",0.949044585987261,0.1,0.08
"1816",1996,"Scrublet","LARRY","d4_L_2",0.9447983014862,0.15,0.08
"1817",1997,"Scrublet","LARRY","d4_L_2",0.953290870488323,0.2,0.08
"1818",1998,"Scrublet","LARRY","d4_L_2",0.949044585987261,0.25,0.08
"1819",2005,"Scrublet","LARRY","d4_R_1",0.932173913043478,0.05,0.08
"1820",2006,"Scrublet","LARRY","d4_R_1",0.937391304347826,0.08,0.08
"1821",2007,"Scrublet","LARRY","d4_R_1",0.933913043478261,0.1,0.08
"1822",2008,"Scrublet","LARRY","d4_R_1",0.939130434782609,0.15,0.08
"1823",2009,"Scrublet","LARRY","d4_R_1",0.942608695652174,0.2,0.08
"1824",2010,"Scrublet","LARRY","d4_R_1",0.932173913043478,0.25,0.08
"1825",2017,"Scrublet","LARRY","d6_L_1",0.953596287703016,0.05,0.08
"1826",2018,"Scrublet","LARRY","d6_L_1",0.952436194895592,0.08,0.08
"1827",2019,"Scrublet","LARRY","d6_L_1",0.954756380510441,0.1,0.08
"1828",2020,"Scrublet","LARRY","d6_L_1",0.95707656612529,0.15,0.08
"1829",2021,"Scrublet","LARRY","d6_L_1",0.954756380510441,0.2,0.08
"1830",2022,"Scrublet","LARRY","d6_L_1",0.953596287703016,0.25,0.08
"1831",2023,"Scrublet","LARRY","d6_L_2",0.947454844006568,0.05,0.08
"1832",2024,"Scrublet","LARRY","d6_L_2",0.952380952380952,0.08,0.08
"1833",2025,"Scrublet","LARRY","d6_L_2",0.952380952380952,0.1,0.08
"1834",2026,"Scrublet","LARRY","d6_L_2",0.950738916256158,0.15,0.08
"1835",2027,"Scrublet","LARRY","d6_L_2",0.960591133004926,0.2,0.08
"1836",2028,"Scrublet","LARRY","d6_L_2",0.952380952380952,0.25,0.08
"1837",2029,"Scrublet","LARRY","d6_R_1",0.945652173913043,0.05,0.08
"1838",2030,"Scrublet","LARRY","d6_R_1",0.953416149068323,0.08,0.08
"1839",2031,"Scrublet","LARRY","d6_R_1",0.956521739130435,0.1,0.08
"1840",2032,"Scrublet","LARRY","d6_R_1",0.961180124223602,0.15,0.08
"1841",2033,"Scrublet","LARRY","d6_R_1",0.953416149068323,0.2,0.08
"1842",2034,"Scrublet","LARRY","d6_R_1",0.953416149068323,0.25,0.08
"1843",2035,"Scrublet","LARRY","d6_R_2",0.947826086956522,0.05,0.08
"1844",2036,"Scrublet","LARRY","d6_R_2",0.952795031055901,0.08,0.08
"1845",2037,"Scrublet","LARRY","d6_R_2",0.949068322981366,0.1,0.08
"1846",2038,"Scrublet","LARRY","d6_R_2",0.949068322981366,0.15,0.08
"1847",2039,"Scrublet","LARRY","d6_R_2",0.942857142857143,0.2,0.08
"1848",2040,"Scrublet","LARRY","d6_R_2",0.949068322981366,0.25,0.08
"1849",2041,"Scrublet","LARRY","d6_R_3",0.954113924050633,0.05,0.08
"1850",2042,"Scrublet","LARRY","d6_R_3",0.950949367088608,0.08,0.08
"1851",2043,"Scrublet","LARRY","d6_R_3",0.954113924050633,0.1,0.08
"1852",2044,"Scrublet","LARRY","d6_R_3",0.958860759493671,0.15,0.08
"1853",2045,"Scrublet","LARRY","d6_R_3",0.955696202531646,0.2,0.08
"1854",2046,"Scrublet","LARRY","d6_R_3",0.957278481012658,0.25,0.08
"1855",2047,"Scrublet","LARRY","LSK_d2_1",0.936153232242618,0.05,0.08
"1856",2048,"Scrublet","LARRY","LSK_d2_1",0.944932162809258,0.08,0.08
"1857",2049,"Scrublet","LARRY","LSK_d2_1",0.93854748603352,0.1,0.08
"1858",2050,"Scrublet","LARRY","LSK_d2_1",0.93535514764565,0.15,0.08
"1859",2051,"Scrublet","LARRY","LSK_d2_1",0.937749401436552,0.2,0.08
"1860",2052,"Scrublet","LARRY","LSK_d2_1",0.932162809257781,0.25,0.08
"1861",2053,"Scrublet","LARRY","LSK_d2_2",0.936185133239832,0.05,0.08
"1862",2054,"Scrublet","LARRY","LSK_d2_2",0.938288920056101,0.08,0.08
"1863",2055,"Scrublet","LARRY","LSK_d2_2",0.934782608695652,0.1,0.08
"1864",2056,"Scrublet","LARRY","LSK_d2_2",0.939691444600281,0.15,0.08
"1865",2057,"Scrublet","LARRY","LSK_d2_2",0.94179523141655,0.2,0.08
"1866",2058,"Scrublet","LARRY","LSK_d2_2",0.934782608695652,0.25,0.08
"1867",2059,"Scrublet","LARRY","LSK_d2_3",0.937888198757764,0.05,0.08
"1868",2060,"Scrublet","LARRY","LSK_d2_3",0.934782608695652,0.08,0.08
"1869",2061,"Scrublet","LARRY","LSK_d2_3",0.936853002070393,0.1,0.08
"1870",2062,"Scrublet","LARRY","LSK_d2_3",0.937888198757764,0.15,0.08
"1871",2063,"Scrublet","LARRY","LSK_d2_3",0.934782608695652,0.2,0.08
"1872",2064,"Scrublet","LARRY","LSK_d2_3",0.927536231884058,0.25,0.08
"1873",2065,"Scrublet","LARRY","LSK_d4_1_1",0.936902485659656,0.05,0.08
"1874",2066,"Scrublet","LARRY","LSK_d4_1_1",0.937858508604206,0.08,0.08
"1875",2067,"Scrublet","LARRY","LSK_d4_1_1",0.939770554493308,0.1,0.08
"1876",2068,"Scrublet","LARRY","LSK_d4_1_1",0.937858508604206,0.15,0.08
"1877",2069,"Scrublet","LARRY","LSK_d4_1_1",0.941682600382409,0.2,0.08
"1878",2070,"Scrublet","LARRY","LSK_d4_1_1",0.933078393881453,0.25,0.08
"1879",2071,"Scrublet","LARRY","LSK_d4_1_2",0.934338952972493,0.05,0.08
"1880",2072,"Scrublet","LARRY","LSK_d4_1_2",0.930789707187223,0.08,0.08
"1881",2073,"Scrublet","LARRY","LSK_d4_1_2",0.933451641526176,0.1,0.08
"1882",2074,"Scrublet","LARRY","LSK_d4_1_2",0.937000887311446,0.15,0.08
"1883",2075,"Scrublet","LARRY","LSK_d4_1_2",0.940550133096717,0.2,0.08
"1884",2076,"Scrublet","LARRY","LSK_d4_1_2",0.934338952972493,0.25,0.08
"1885",2077,"Scrublet","LARRY","LSK_d4_1_3",0.940779610194903,0.05,0.08
"1886",2078,"Scrublet","LARRY","LSK_d4_1_3",0.934032983508246,0.08,0.08
"1887",2079,"Scrublet","LARRY","LSK_d4_1_3",0.943778110944528,0.1,0.08
"1888",2080,"Scrublet","LARRY","LSK_d4_1_3",0.937031484257871,0.15,0.08
"1889",2081,"Scrublet","LARRY","LSK_d4_1_3",0.935532233883059,0.2,0.08
"1890",2082,"Scrublet","LARRY","LSK_d4_1_3",0.937031484257871,0.25,0.08
"1891",2083,"Scrublet","LARRY","LSK_d4_2_1",0.947826086956522,0.05,0.08
"1892",2084,"Scrublet","LARRY","LSK_d4_2_1",0.943961352657005,0.08,0.08
"1893",2085,"Scrublet","LARRY","LSK_d4_2_1",0.942995169082126,0.1,0.08
"1894",2086,"Scrublet","LARRY","LSK_d4_2_1",0.935265700483092,0.15,0.08
"1895",2087,"Scrublet","LARRY","LSK_d4_2_1",0.942028985507246,0.2,0.08
"1896",2088,"Scrublet","LARRY","LSK_d4_2_1",0.944927536231884,0.25,0.08
"1897",2089,"Scrublet","LARRY","LSK_d4_2_2",0.938356164383562,0.05,0.08
"1898",2090,"Scrublet","LARRY","LSK_d4_2_2",0.941095890410959,0.08,0.08
"1899",2091,"Scrublet","LARRY","LSK_d4_2_2",0.939041095890411,0.1,0.08
"1900",2092,"Scrublet","LARRY","LSK_d4_2_2",0.942465753424658,0.15,0.08
"1901",2093,"Scrublet","LARRY","LSK_d4_2_2",0.941095890410959,0.2,0.08
"1902",2094,"Scrublet","LARRY","LSK_d4_2_2",0.941095890410959,0.25,0.08
"1903",2095,"Scrublet","LARRY","LSK_d4_2_3",0.937033968516984,0.05,0.08
"1904",2096,"Scrublet","LARRY","LSK_d4_2_3",0.935376967688484,0.08,0.08
"1905",2097,"Scrublet","LARRY","LSK_d4_2_3",0.932891466445733,0.1,0.08
"1906",2098,"Scrublet","LARRY","LSK_d4_2_3",0.933719966859983,0.15,0.08
"1907",2099,"Scrublet","LARRY","LSK_d4_2_3",0.937033968516984,0.2,0.08
"1908",2100,"Scrublet","LARRY","LSK_d4_2_3",0.938690969345485,0.25,0.08
"1909",2101,"Scrublet","LARRY","LSK_d6_1_1",0.951433857539315,0.05,0.08
"1910",2102,"Scrublet","LARRY","LSK_d6_1_1",0.95004625346901,0.08,0.08
"1911",2103,"Scrublet","LARRY","LSK_d6_1_1",0.950971322849214,0.1,0.08
"1912",2104,"Scrublet","LARRY","LSK_d6_1_1",0.953283996299722,0.15,0.08
"1913",2105,"Scrublet","LARRY","LSK_d6_1_1",0.952358926919519,0.2,0.08
"1914",2106,"Scrublet","LARRY","LSK_d6_1_1",0.950971322849214,0.25,0.08
"1915",2107,"Scrublet","LARRY","LSK_d6_1_2",0.949048913043478,0.05,0.08
"1916",2108,"Scrublet","LARRY","LSK_d6_1_2",0.952445652173913,0.08,0.08
"1917",2109,"Scrublet","LARRY","LSK_d6_1_2",0.95210597826087,0.1,0.08
"1918",2110,"Scrublet","LARRY","LSK_d6_1_2",0.949728260869565,0.15,0.08
"1919",2111,"Scrublet","LARRY","LSK_d6_1_2",0.952445652173913,0.2,0.08
"1920",2112,"Scrublet","LARRY","LSK_d6_1_2",0.949728260869565,0.25,0.08
"1921",2113,"Scrublet","LARRY","LSK_d6_1_3",0.948822463768116,0.05,0.08
"1922",2114,"Scrublet","LARRY","LSK_d6_1_3",0.948369565217391,0.08,0.08
"1923",2115,"Scrublet","LARRY","LSK_d6_1_3",0.946105072463768,0.1,0.08
"1924",2116,"Scrublet","LARRY","LSK_d6_1_3",0.95018115942029,0.15,0.08
"1925",2117,"Scrublet","LARRY","LSK_d6_1_3",0.946105072463768,0.2,0.08
"1926",2118,"Scrublet","LARRY","LSK_d6_1_3",0.951539855072464,0.25,0.08
"1927",2119,"Scrublet","LARRY","LSK_d6_2_1",0.95160744500846,0.05,0.08
"1928",2120,"Scrublet","LARRY","LSK_d6_2_1",0.954991539763113,0.08,0.08
"1929",2121,"Scrublet","LARRY","LSK_d6_2_1",0.949915397631134,0.1,0.08
"1930",2122,"Scrublet","LARRY","LSK_d6_2_1",0.954314720812183,0.15,0.08
"1931",2123,"Scrublet","LARRY","LSK_d6_2_1",0.953637901861252,0.2,0.08
"1932",2124,"Scrublet","LARRY","LSK_d6_2_1",0.951945854483926,0.25,0.08
"1933",2125,"Scrublet","LARRY","LSK_d6_2_2",0.957168973622356,0.05,0.08
"1934",2126,"Scrublet","LARRY","LSK_d6_2_2",0.955863149647428,0.08,0.08
"1935",2127,"Scrublet","LARRY","LSK_d6_2_2",0.956124314442413,0.1,0.08
"1936",2128,"Scrublet","LARRY","LSK_d6_2_2",0.955863149647428,0.15,0.08
"1937",2129,"Scrublet","LARRY","LSK_d6_2_2",0.955079655262471,0.2,0.08
"1938",2130,"Scrublet","LARRY","LSK_d6_2_2",0.955079655262471,0.25,0.08
"1939",2131,"Scrublet","LARRY","LSK_d6_2_3",0.946583850931677,0.05,0.08
"1940",2132,"Scrublet","LARRY","LSK_d6_2_3",0.945341614906832,0.08,0.08
"1941",2133,"Scrublet","LARRY","LSK_d6_2_3",0.947515527950311,0.1,0.08
"1942",2134,"Scrublet","LARRY","LSK_d6_2_3",0.945652173913043,0.15,0.08
"1943",2135,"Scrublet","LARRY","LSK_d6_2_3",0.945962732919255,0.2,0.08
"1944",2136,"Scrublet","LARRY","LSK_d6_2_3",0.946273291925466,0.25,0.08
"1945",2137,"Scrublet","Jiang et al.","10kbarsiblingA",0.935041716328963,0.05,0.08
"1946",2138,"Scrublet","Jiang et al.","10kbarsiblingA",0.935041716328963,0.08,0.08
"1947",2139,"Scrublet","Jiang et al.","10kbarsiblingA",0.938617401668653,0.1,0.08
"1948",2140,"Scrublet","Jiang et al.","10kbarsiblingA",0.936233611442193,0.15,0.08
"1949",2141,"Scrublet","Jiang et al.","10kbarsiblingA",0.937425506555423,0.2,0.08
"1950",2142,"Scrublet","Jiang et al.","10kbarsiblingA",0.934445768772348,0.25,0.08
"1951",2143,"Scrublet","Jiang et al.","10kbarsiblingB",0.944932162809258,0.05,0.08
"1952",2144,"Scrublet","Jiang et al.","10kbarsiblingB",0.946528332003192,0.08,0.08
"1953",2145,"Scrublet","Jiang et al.","10kbarsiblingB",0.949720670391061,0.1,0.08
"1954",2146,"Scrublet","Jiang et al.","10kbarsiblingB",0.946528332003192,0.15,0.08
"1955",2147,"Scrublet","Jiang et al.","10kbarsiblingB",0.94413407821229,0.2,0.08
"1956",2148,"Scrublet","Jiang et al.","10kbarsiblingB",0.94732641660016,0.25,0.08
"1957",2179,"Scrublet","SPLINTR","chemoDay2_1",0.958893280632411,0.05,0.08
"1958",2180,"Scrublet","SPLINTR","chemoDay2_1",0.959683794466403,0.08,0.08
"1959",2181,"Scrublet","SPLINTR","chemoDay2_1",0.958102766798419,0.1,0.08
"1960",2182,"Scrublet","SPLINTR","chemoDay2_1",0.958893280632411,0.15,0.08
"1961",2183,"Scrublet","SPLINTR","chemoDay2_1",0.958102766798419,0.2,0.08
"1962",2184,"Scrublet","SPLINTR","chemoDay2_1",0.960474308300395,0.25,0.08
"1963",2185,"Scrublet","SPLINTR","chemoDay2_2",0.954451345755694,0.05,0.08
"1964",2186,"Scrublet","SPLINTR","chemoDay2_2",0.955486542443064,0.08,0.08
"1965",2187,"Scrublet","SPLINTR","chemoDay2_2",0.954451345755694,0.1,0.08
"1966",2188,"Scrublet","SPLINTR","chemoDay2_2",0.951345755693582,0.15,0.08
"1967",2189,"Scrublet","SPLINTR","chemoDay2_2",0.957556935817805,0.2,0.08
"1968",2190,"Scrublet","SPLINTR","chemoDay2_2",0.957556935817805,0.25,0.08
"1969",2191,"Scrublet","SPLINTR","chemoDay5_1",0.952738990332975,0.05,0.08
"1970",2192,"Scrublet","SPLINTR","chemoDay5_1",0.958109559613319,0.08,0.08
"1971",2193,"Scrublet","SPLINTR","chemoDay5_1",0.953813104189044,0.1,0.08
"1972",2194,"Scrublet","SPLINTR","chemoDay5_1",0.960257787325457,0.15,0.08
"1973",2195,"Scrublet","SPLINTR","chemoDay5_1",0.953813104189044,0.2,0.08
"1974",2196,"Scrublet","SPLINTR","chemoDay5_1",0.951664876476907,0.25,0.08
"1975",2197,"Scrublet","SPLINTR","chemoDay5_2",0.951690821256039,0.05,0.08
"1976",2198,"Scrublet","SPLINTR","chemoDay5_2",0.956521739130435,0.08,0.08
"1977",2199,"Scrublet","SPLINTR","chemoDay5_2",0.951690821256039,0.1,0.08
"1978",2200,"Scrublet","SPLINTR","chemoDay5_2",0.942028985507246,0.15,0.08
"1979",2201,"Scrublet","SPLINTR","chemoDay5_2",0.942028985507246,0.2,0.08
"1980",2202,"Scrublet","SPLINTR","chemoDay5_2",0.956521739130435,0.25,0.08
"1981",2203,"Scrublet","SPLINTR","chemoDay7_1",0.947784810126582,0.05,0.08
"1982",2204,"Scrublet","SPLINTR","chemoDay7_1",0.941455696202532,0.08,0.08
"1983",2205,"Scrublet","SPLINTR","chemoDay7_1",0.947784810126582,0.1,0.08
"1984",2206,"Scrublet","SPLINTR","chemoDay7_1",0.949367088607595,0.15,0.08
"1985",2207,"Scrublet","SPLINTR","chemoDay7_1",0.949367088607595,0.2,0.08
"1986",2208,"Scrublet","SPLINTR","chemoDay7_1",0.94620253164557,0.25,0.08
"1987",2209,"Scrublet","SPLINTR","chemoDay7_2",0.958020989505247,0.05,0.08
"1988",2210,"Scrublet","SPLINTR","chemoDay7_2",0.958020989505247,0.08,0.08
"1989",2211,"Scrublet","SPLINTR","chemoDay7_2",0.952023988005997,0.1,0.08
"1990",2212,"Scrublet","SPLINTR","chemoDay7_2",0.955022488755622,0.15,0.08
"1991",2213,"Scrublet","SPLINTR","chemoDay7_2",0.956521739130435,0.2,0.08
"1992",2214,"Scrublet","SPLINTR","chemoDay7_2",0.958020989505247,0.25,0.08
"1993",2215,"Scrublet","SPLINTR","chemoKRASBaseline_1",0.954230578921326,0.05,0.08
"1994",2216,"Scrublet","SPLINTR","chemoKRASBaseline_1",0.953983176645225,0.08,0.08
"1995",2217,"Scrublet","SPLINTR","chemoKRASBaseline_1",0.953364670954973,0.1,0.08
"1996",2218,"Scrublet","SPLINTR","chemoKRASBaseline_1",0.954477981197427,0.15,0.08
"1997",2219,"Scrublet","SPLINTR","chemoKRASBaseline_1",0.954601682335477,0.2,0.08
"1998",2220,"Scrublet","SPLINTR","chemoKRASBaseline_1",0.956209797130134,0.25,0.08
"1999",2221,"Scrublet","SPLINTR","chemoKRASBaseline_2",0.952870021682072,0.05,0.08
"2000",2222,"Scrublet","SPLINTR","chemoKRASBaseline_2",0.952299440830766,0.08,0.08
"2001",2223,"Scrublet","SPLINTR","chemoKRASBaseline_2",0.953897067214424,0.1,0.08
"2002",2224,"Scrublet","SPLINTR","chemoKRASBaseline_2",0.954581764235992,0.15,0.08
"2003",2225,"Scrublet","SPLINTR","chemoKRASBaseline_2",0.954581764235992,0.2,0.08
"2004",2226,"Scrublet","SPLINTR","chemoKRASBaseline_2",0.95355471870364,0.25,0.08
"2005",2227,"Scrublet","SPLINTR","chemoVehicle_1",0.954292084726867,0.05,0.08
"2006",2228,"Scrublet","SPLINTR","chemoVehicle_1",0.9520624303233,0.08,0.08
"2007",2229,"Scrublet","SPLINTR","chemoVehicle_1",0.954292084726867,0.1,0.08
"2008",2230,"Scrublet","SPLINTR","chemoVehicle_1",0.956521739130435,0.15,0.08
"2009",2231,"Scrublet","SPLINTR","chemoVehicle_1",0.962095875139353,0.2,0.08
"2010",2232,"Scrublet","SPLINTR","chemoVehicle_1",0.958751393534002,0.25,0.08
"2011",2233,"Scrublet","SPLINTR","chemoVehicle_2",0.961832061068702,0.05,0.08
"2012",2234,"Scrublet","SPLINTR","chemoVehicle_2",0.963358778625954,0.08,0.08
"2013",2235,"Scrublet","SPLINTR","chemoVehicle_2",0.958778625954198,0.1,0.08
"2014",2236,"Scrublet","SPLINTR","chemoVehicle_2",0.966412213740458,0.15,0.08
"2015",2237,"Scrublet","SPLINTR","chemoVehicle_2",0.964885496183206,0.2,0.08
"2016",2238,"Scrublet","SPLINTR","chemoVehicle_2",0.963358778625954,0.25,0.08
"2017",2239,"Scrublet","SPLINTR","inVitro_FLT3",0.938749603300539,0.05,0.08
"2018",2240,"Scrublet","SPLINTR","inVitro_FLT3",0.939066962868931,0.08,0.08
"2019",2241,"Scrublet","SPLINTR","inVitro_FLT3",0.939066962868931,0.1,0.08
"2020",2242,"Scrublet","SPLINTR","inVitro_FLT3",0.940971120279276,0.15,0.08
"2021",2243,"Scrublet","SPLINTR","inVitro_FLT3",0.938432243732149,0.2,0.08
"2022",2244,"Scrublet","SPLINTR","inVitro_FLT3",0.938432243732149,0.25,0.08
"2023",2251,"Scrublet","SPLINTR","inVitro_MLL_1",0.965128641292792,0.05,0.08
"2024",2252,"Scrublet","SPLINTR","inVitro_MLL_1",0.964065490112694,0.08,0.08
"2025",2253,"Scrublet","SPLINTR","inVitro_MLL_1",0.964703380820753,0.1,0.08
"2026",2254,"Scrublet","SPLINTR","inVitro_MLL_1",0.966617052944929,0.15,0.08
"2027",2255,"Scrublet","SPLINTR","inVitro_MLL_1",0.963640229640655,0.2,0.08
"2028",2256,"Scrublet","SPLINTR","inVitro_MLL_1",0.964065490112694,0.25,0.08
"2029",2257,"Scrublet","SPLINTR","inVitro_MLL_2",0.951874366767984,0.05,0.08
"2030",2258,"Scrublet","SPLINTR","inVitro_MLL_2",0.952043228638973,0.08,0.08
"2031",2259,"Scrublet","SPLINTR","inVitro_MLL_2",0.950692333671057,0.1,0.08
"2032",2260,"Scrublet","SPLINTR","inVitro_MLL_2",0.952718676122931,0.15,0.08
"2033",2261,"Scrublet","SPLINTR","inVitro_MLL_2",0.952380952380952,0.2,0.08
"2034",2262,"Scrublet","SPLINTR","inVitro_MLL_2",0.952718676122931,0.25,0.08
"2035",2275,"Scrublet","TREX","brain2",0.973976515391939,0.05,0.08
"2036",2276,"Scrublet","TREX","brain2",0.975245953665503,0.08,0.08
"2037",2277,"Scrublet","TREX","brain2",0.973341796255157,0.1,0.08
"2038",2278,"Scrublet","TREX","brain2",0.975245953665503,0.15,0.08
"2039",2279,"Scrublet","TREX","brain2",0.972707077118375,0.2,0.08
"2040",2280,"Scrublet","TREX","brain2",0.973659155823548,0.25,0.08
"2041",2281,"Scrublet","TREX","brain3",0.968430826369545,0.05,0.08
"2042",2282,"Scrublet","TREX","brain3",0.967192819560508,0.08,0.08
"2043",2283,"Scrublet","TREX","brain3",0.966883317858248,0.1,0.08
"2044",2284,"Scrublet","TREX","brain3",0.968121324667286,0.15,0.08
"2045",2285,"Scrublet","TREX","brain3",0.967502321262767,0.2,0.08
"2046",2286,"Scrublet","TREX","brain3",0.966573816155989,0.25,0.08
"2047",2287,"Scrublet","TREX","brain4",0.974098057354302,0.05,0.08
"2048",2288,"Scrublet","TREX","brain4",0.974838112858464,0.08,0.08
"2049",2289,"Scrublet","TREX","brain4",0.973358001850139,0.1,0.08
"2050",2290,"Scrublet","TREX","brain4",0.974468085106383,0.15,0.08
"2051",2291,"Scrublet","TREX","brain4",0.973358001850139,0.2,0.08
"2052",2292,"Scrublet","TREX","brain4",0.974838112858464,0.25,0.08
"2053",2293,"Scrublet","Watermelon","T47D-lag-1",0.950978693919972,0.05,0.08
"2054",2294,"Scrublet","Watermelon","T47D-lag-1",0.94941971245453,0.08,0.08
"2055",2295,"Scrublet","Watermelon","T47D-lag-1",0.948207171314741,0.1,0.08
"2056",2296,"Scrublet","Watermelon","T47D-lag-1",0.952537675385415,0.15,0.08
"2057",2297,"Scrublet","Watermelon","T47D-lag-1",0.953230556036723,0.2,0.08
"2058",2298,"Scrublet","Watermelon","T47D-lag-1",0.950978693919972,0.25,0.08
"2059",2299,"Scrublet","Watermelon","T47D-lag-2",0.948893974065599,0.05,0.08
"2060",2300,"Scrublet","Watermelon","T47D-lag-2",0.950228832951945,0.08,0.08
"2061",2301,"Scrublet","Watermelon","T47D-lag-2",0.949466056445461,0.1,0.08
"2062",2302,"Scrublet","Watermelon","T47D-lag-2",0.948893974065599,0.15,0.08
"2063",2303,"Scrublet","Watermelon","T47D-lag-2",0.951563691838291,0.2,0.08
"2064",2304,"Scrublet","Watermelon","T47D-lag-2",0.952517162471396,0.25,0.08
"2065",2305,"Scrublet","Watermelon","T47D-late-1",0.95416253716551,0.05,0.08
"2066",2306,"Scrublet","Watermelon","T47D-late-1",0.952180376610505,0.08,0.08
"2067",2307,"Scrublet","Watermelon","T47D-late-1",0.95193260654113,0.1,0.08
"2068",2308,"Scrublet","Watermelon","T47D-late-1",0.952428146679881,0.15,0.08
"2069",2309,"Scrublet","Watermelon","T47D-late-1",0.951684836471754,0.2,0.08
"2070",2310,"Scrublet","Watermelon","T47D-late-1",0.952675916749257,0.25,0.08
"2071",2311,"Scrublet","Watermelon","T47D-late-2",0.949832775919732,0.05,0.08
"2072",2312,"Scrublet","Watermelon","T47D-late-2",0.951086956521739,0.08,0.08
"2073",2313,"Scrublet","Watermelon","T47D-late-2",0.950041806020067,0.1,0.08
"2074",2314,"Scrublet","Watermelon","T47D-late-2",0.951714046822743,0.15,0.08
"2075",2315,"Scrublet","Watermelon","T47D-late-2",0.951923076923077,0.2,0.08
"2076",2316,"Scrublet","Watermelon","T47D-late-2",0.951295986622074,0.25,0.08
"2077",2317,"Scrublet","Watermelon","T47D-naive-1",0.961398728428701,0.05,0.08
"2078",2318,"Scrublet","Watermelon","T47D-naive-1",0.962079927338783,0.08,0.08
"2079",2319,"Scrublet","Watermelon","T47D-naive-1",0.960717529518619,0.1,0.08
"2080",2320,"Scrublet","Watermelon","T47D-naive-1",0.961171662125341,0.15,0.08
"2081",2321,"Scrublet","Watermelon","T47D-naive-1",0.960036330608538,0.2,0.08
"2082",2322,"Scrublet","Watermelon","T47D-naive-1",0.962306993642144,0.25,0.08
"2083",2323,"Scrublet","Watermelon","T47D-naive-2",0.956628113879004,0.05,0.08
"2084",2324,"Scrublet","Watermelon","T47D-naive-2",0.956405693950178,0.08,0.08
